1.936,0.800000,0.286761,0.410596,0.800000
1.936,0.800000,0.286761,0.410596,0.800000
1.996,0.800000,0.279328,0.419733,0.800000
1.996,0.800000,0.279328,0.419733,0.800000
2.056,0.800000,0.271902,0.436466,0.800000
2.056,0.800000,0.271902,0.436466,0.800000
2.116,0.800000,0.264472,0.460831,0.800000
2.116,0.800000,0.264472,0.460831,0.800000
2.176,0.800000,0.269424,0.485199,0.800000
2.236,0.800000,0.267542,0.800000,0.800000
2.296,0.800000,0.265600,0.800000,0.800000
2.356,0.800000,0.270324,0.800000,0.800000
2.416,0.800000,0.275111,0.800000,0.800000
2.476,0.800000,0.275646,0.800000,0.800000
2.536,0.800000,0.276062,0.800000,0.800000
2.596,0.673054,0.276477,0.800000,0.800000
2.656,0.634469,0.277240,0.800000,0.800000
2.716,0.595884,0.277655,0.800000,0.800000
2.776,0.557298,0.278418,0.800000,0.800000
2.836,0.518712,0.800000,0.800000,0.800000
2.896,0.480126,0.800000,0.800000,0.800000
2.956,0.441542,0.800000,0.800000,0.800000
3.016,0.402955,0.800000,0.800000,0.529748
3.076,0.364370,0.800000,0.800000,0.537620
3.136,0.325785,0.800000,0.800000,0.555001
3.196,0.287199,0.800000,0.800000,0.572383
3.256,0.248614,0.800000,0.800000,0.592858
3.316,0.210028,0.800000,0.800000,0.610241
3.376,0.171442,0.800000,0.800000,0.627622
3.436,0.132856,0.800000,0.800000,0.636341
3.496,0.094270,0.800000,0.800000,0.643537
3.556,0.060344,0.800000,0.800000,0.651005
3.616,0.021759,0.800000,0.800000,0.657217
3.676,-0.016827,0.800000,0.000952,0.656763
3.736,-0.055413,0.800000,0.001883,0.657290
3.796,-0.089338,0.800000,0.002815,0.658857
3.856,-0.099970,0.800000,0.003747,-0.095371
3.916,-0.096622,0.000242,0.000019,-0.098719
